123.0,6.0,0.0,2.0,39.0,1.5,0.0,16.0,0.0,0.0,0.0,0.0,95.0,51.0,146.0,6.0,1.0,129.0,128.0,130.0,9.0,1.0
149.0,1.0,0.0,6.0,55.0,0.5,19.0,6.4,0.0,0.0,0.0,0.0,23.0,147.0,170.0,2.0,0.0,155.0,155.0,156.0,0.0,0.0
146.0,0.0,0.0,4.0,65.0,0.4,39.0,7.0,0.0,0.0,0.0,0.0,19.0,137.0,156.0,1.0,0.0,150.0,149.0,151.0,1.0,1.0
140.0,2.0,1.0,8.0,64.0,1.2,0.0,6.5,5.0,0.0,0.0,0.0,66.0,95.0,161.0,5.0,0.0,143.0,134.0,141.0,21.0,1.0
134.0,8.0,1.0,12.0,62.0,1.2,0.0,4.5,6.0,0.0,0.0,0.0,109.0,80.0,189.0,9.0,0.0,156.0,145.0,152.0,49.0,0.0
133.0,0.0,7.0,4.0,72.0,2.1,11.0,2.5,0.0,0.0,0.0,0.0,60.0,91.0,151.0,10.0,0.0,136.0,132.0,136.0,1.0,1.0
127.0,0.0,3.0,0.0,61.0,0.6,4.0,11.5,0.0,0.0,0.0,0.0,89.0,62.0,151.0,4.0,0.0,131.0,129.0,131.0,2.0,1.0
127.0,4.0,0.0,5.0,12.0,3.4,0.0,5.7,3.0,0.0,0.0,0.0,130.0,58.0,188.0,8.0,0.0,129.0,122.0,129.0,41.0,0.0
135.0,0.0,0.0,8.0,54.0,0.5,12.0,9.0,1.0,0.0,0.0,0.0,32.0,117.0,149.0,2.0,0.0,140.0,137.0,140.0,2.0,1.0
130.0,0.0,1.0,3.0,66.0,2.4,0.0,0.0,3.0,0.0,1.0,0.0,161.0,50.0,211.0,7.0,0.0,60.0,75.0,108.0,190.0,-1.0
132.0,0.0,0.0,3.0,34.0,1.0,7.0,9.4,4.0,0.0,0.0,0.0,66.0,83.0,149.0,7.0,1.0,136.0,133.0,137.0,7.0,1.0
115.0,6.0,0.0,7.0,20.0,1.6,0.0,10.7,1.0,0.0,0.0,0.0,86.0,71.0,157.0,5.0,0.0,116.0,119.0,118.0,11.0,0.0
137.0,0.0,1.0,0.0,60.0,0.6,22.0,13.1,0.0,0.0,0.0,0.0,96.0,71.0,167.0,3.0,0.0,143.0,144.0,144.0,3.0,1.0
136.0,0.0,1.0,4.0,67.0,1.5,11.0,4.7,0.0,0.0,0.0,0.0,38.0,115.0,153.0,4.0,0.0,140.0,133.0,138.0,4.0,0.0
138.0,6.0,0.0,3.0,49.0,1.6,0.0,5.7,4.0,0.0,0.0,0.0,92.0,80.0,172.0,5.0,0.0,142.0,140.0,144.0,22.0,1.0
136.0,1.0,0.0,4.0,39.0,0.9,8.0,11.2,0.0,0.0,0.0,0.0,47.0,107.0,154.0,1.0,0.0,138.0,139.0,139.0,2.0,0.0
122.0,1.0,0.0,0.0,18.0,1.9,0.0,19.4,0.0,0.0,0.0,0.0,40.0,108.0,148.0,3.0,0.0,119.0,125.0,125.0,9.0,0.0
122.0,4.0,0.0,6.0,32.0,1.2,10.0,8.9,1.0,0.0,0.0,0.0,81.0,67.0,148.0,2.0,0.0,125.0,124.0,126.0,8.0,1.0
126.0,0.0,0.0,2.0,28.0,1.3,0.0,10.8,0.0,0.0,0.0,0.0,34.0,107.0,141.0,1.0,0.0,127.0,128.0,128.0,3.0,0.0
122.0,1.0,0.0,4.0,28.0,1.4,0.0,8.5,3.0,0.0,0.0,0.0,52.0,89.0,141.0,3.0,0.0,125.0,120.0,123.0,9.0,0.0
138.0,6.0,0.0,4.0,59.0,0.7,0.0,8.5,0.0,0.0,0.0,0.0,43.0,125.0,168.0,1.0,0.0,148.0,145.0,147.0,6.0,0.0
128.0,7.0,10.0,4.0,31.0,1.7,0.0,3.7,6.0,0.0,0.0,0.0,109.0,68.0,177.0,11.0,0.0,137.0,128.0,135.0,40.0,0.0
115.0,1.0,0.0,5.0,15.0,2.3,0.0,5.6,2.0,0.0,1.0,0.0,92.0,77.0,169.0,4.0,1.0,114.0,109.0,110.0,33.0,-1.0
133.0,0.0,8.0,7.0,69.0,3.0,1.0,1.2,0.0,0.0,0.0,0.0,57.0,91.0,148.0,8.0,0.0,134.0,128.0,134.0,2.0,1.0
133.0,1.0,0.0,4.0,50.0,0.8,5.0,11.3,0.0,0.0,0.0,0.0,57.0,94.0,151.0,3.0,0.0,136.0,136.0,137.0,1.0,1.0
132.0,0.0,3.0,0.0,61.0,0.4,35.0,5.7,0.0,0.0,0.0,0.0,18.0,126.0,144.0,1.0,0.0,134.0,135.0,136.0,0.0,0.0
140.0,0.0,0.0,1.0,60.0,0.8,32.0,11.2,0.0,0.0,0.0,0.0,120.0,79.0,199.0,9.0,0.0,141.0,141.0,142.0,3.0,0.0
135.0,4.0,0.0,4.0,47.0,0.8,2.0,10.0,0.0,0.0,0.0,0.0,39.0,120.0,159.0,1.0,0.0,139.0,139.0,141.0,3.0,0.0
121.0,5.0,2.0,3.0,56.0,1.4,0.0,14.0,4.0,0.0,0.0,0.0,88.0,81.0,169.0,4.0,0.0,124.0,123.0,125.0,23.0,0.0
146.0,8.0,0.0,4.0,37.0,0.9,0.0,6.9,0.0,0.0,0.0,0.0,52.0,126.0,178.0,0.0,0.0,155.0,153.0,155.0,4.0,0.0
120.0,3.0,13.0,3.0,50.0,0.7,7.0,6.1,0.0,0.0,0.0,0.0,94.0,60.0,154.0,2.0,0.0,123.0,126.0,125.0,10.0,1.0
137.0,1.0,0.0,0.0,20.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,74.0,86.0,160.0,1.0,0.0,126.0,128.0,130.0,23.0,0.0
140.0,0.0,0.0,3.0,83.0,0.2,48.0,5.4,0.0,0.0,0.0,0.0,20.0,132.0,152.0,2.0,0.0,145.0,145.0,146.0,0.0,0.0
158.0,0.0,0.0,0.0,54.0,0.6,34.0,8.0,0.0,0.0,0.0,0.0,93.0,77.0,170.0,3.0,0.0,165.0,163.0,165.0,2.0,1.0
118.0,0.0,0.0,5.0,21.0,1.5,0.0,10.3,1.0,0.0,0.0,0.0,55.0,89.0,144.0,1.0,1.0,123.0,118.0,121.0,6.0,0.0
136.0,0.0,0.0,4.0,36.0,1.0,0.0,16.1,0.0,0.0,0.0,0.0,37.0,117.0,154.0,2.0,0.0,139.0,137.0,138.0,3.0,0.0
129.0,0.0,1.0,3.0,58.0,3.9,0.0,0.0,8.0,0.0,0.0,0.0,158.0,72.0,230.0,10.0,1.0,113.0,90.0,124.0,28.0,-1.0
133.0,0.0,1.0,5.0,62.0,1.9,0.0,4.2,3.0,0.0,2.0,0.0,105.0,60.0,165.0,4.0,0.0,128.0,108.0,116.0,71.0,0.0
136.0,2.0,0.0,3.0,44.0,0.7,18.0,4.1,0.0,0.0,0.0,0.0,24.0,133.0,157.0,1.0,0.0,140.0,141.0,142.0,1.0,0.0
145.0,0.0,0.0,0.0,63.0,0.4,23.0,10.4,0.0,0.0,0.0,0.0,31.0,123.0,154.0,4.0,0.0,146.0,144.0,147.0,1.0,1.0
128.0,5.0,5.0,4.0,32.0,1.5,0.0,5.4,3.0,0.0,0.0,0.0,90.0,68.0,158.0,6.0,0.0,133.0,133.0,135.0,16.0,1.0
130.0,4.0,6.0,5.0,51.0,2.8,0.0,4.2,2.0,0.0,0.0,0.0,76.0,87.0,163.0,5.0,0.0,135.0,131.0,136.0,11.0,0.0
128.0,0.0,2.0,9.0,66.0,2.7,0.0,0.0,6.0,0.0,3.0,0.0,129.0,63.0,192.0,4.0,0.0,105.0,89.0,112.0,21.0,0.0
110.0,6.0,1.0,16.0,64.0,1.8,0.0,6.8,5.0,0.0,0.0,0.0,176.0,62.0,238.0,7.0,0.0,110.0,106.0,110.0,36.0,-1.0
127.0,3.0,2.0,0.0,53.0,0.8,0.0,17.9,0.0,0.0,0.0,0.0,104.0,64.0,168.0,3.0,0.0,136.0,134.0,136.0,5.0,1.0
133.0,5.0,0.0,5.0,27.0,1.8,0.0,17.8,4.0,0.0,0.0,0.0,92.0,61.0,153.0,5.0,1.0,142.0,134.0,140.0,29.0,1.0
122.0,0.0,0.0,1.0,26.0,1.3,4.0,9.8,0.0,0.0,0.0,0.0,30.0,106.0,136.0,1.0,0.0,126.0,122.0,125.0,3.0,0.0
115.0,1.0,0.0,6.0,25.0,1.7,0.0,10.3,1.0,0.0,1.0,0.0,108.0,71.0,179.0,3.0,2.0,129.0,122.0,130.0,42.0,0.0
129.0,13.0,0.0,7.0,23.0,1.5,0.0,0.5,0.0,0.0,0.0,0.0,53.0,109.0,162.0,5.0,0.0,144.0,143.0,145.0,8.0,0.0
133.0,0.0,3.0,8.0,63.0,2.4,0.0,0.1,3.0,0.0,0.0,0.0,39.0,103.0,142.0,2.0,0.0,133.0,125.0,131.0,8.0,1.0
122.0,0.0,0.0,6.0,30.0,1.3,0.0,11.6,3.0,0.0,0.0,0.0,51.0,89.0,140.0,1.0,0.0,127.0,121.0,125.0,8.0,1.0
125.0,0.0,0.0,7.0,65.0,1.1,0.0,7.3,5.0,0.0,1.0,0.0,82.0,64.0,146.0,5.0,1.0,116.0,111.0,116.0,9.0,0.0
136.0,8.0,0.0,6.0,42.0,0.7,20.0,4.0,0.0,0.0,0.0,0.0,38.0,120.0,158.0,2.0,0.0,141.0,143.0,144.0,3.0,0.0
133.0,3.0,0.0,2.0,27.0,1.7,0.0,20.4,1.0,0.0,0.0,0.0,89.0,64.0,153.0,9.0,2.0,142.0,135.0,140.0,21.0,1.0
143.0,2.0,49.0,1.0,64.0,3.8,0.0,1.3,8.0,0.0,0.0,0.0,143.0,67.0,210.0,10.0,2.0,145.0,111.0,149.0,49.0,0.0
121.0,3.0,0.0,5.0,39.0,0.9,0.0,8.6,0.0,0.0,0.0,0.0,58.0,95.0,153.0,4.0,0.0,150.0,131.0,132.0,47.0,0.0
130.0,1.0,0.0,4.0,51.0,0.6,38.0,4.8,0.0,0.0,0.0,0.0,23.0,125.0,148.0,1.0,0.0,134.0,135.0,136.0,1.0,0.0
144.0,0.0,1.0,0.0,75.0,0.3,58.0,4.0,0.0,0.0,0.0,0.0,10.0,144.0,154.0,2.0,0.0,151.0,150.0,152.0,0.0,1.0
122.0,1.0,0.0,5.0,22.0,1.7,0.0,13.9,0.0,0.0,0.0,0.0,37.0,105.0,142.0,0.0,0.0,125.0,124.0,126.0,3.0,0.0
122.0,2.0,0.0,3.0,21.0,1.8,0.0,16.3,0.0,0.0,0.0,0.0,44.0,108.0,152.0,1.0,0.0,125.0,127.0,127.0,5.0,0.0
121.0,3.0,2.0,0.0,58.0,0.5,4.0,7.4,0.0,0.0,0.0,0.0,22.0,117.0,139.0,0.0,0.0,125.0,128.0,129.0,3.0,0.0
140.0,0.0,0.0,6.0,79.0,0.3,20.0,8.5,0.0,0.0,0.0,0.0,26.0,124.0,150.0,1.0,0.0,144.0,143.0,145.0,1.0,1.0
133.0,5.0,0.0,4.0,17.0,2.4,0.0,2.1,4.0,0.0,0.0,0.0,98.0,82.0,180.0,4.0,0.0,126.0,137.0,138.0,61.0,0.0
146.0,11.0,4.0,1.0,41.0,1.9,0.0,27.3,0.0,0.0,0.0,0.0,130.0,50.0,180.0,7.0,0.0,154.0,152.0,155.0,18.0,1.0
151.0,0.0,0.0,4.0,64.0,1.1,26.0,3.0,4.0,0.0,0.0,0.0,150.0,50.0,200.0,11.0,2.0,156.0,150.0,156.0,38.0,1.0
134.0,9.0,1.0,7.0,55.0,1.5,0.0,0.0,4.0,0.0,0.0,0.0,101.0,86.0,187.0,5.0,0.0,151.0,149.0,157.0,49.0,1.0
128.0,0.0,7.0,3.0,22.0,2.3,0.0,8.4,4.0,0.0,1.0,0.0,125.0,53.0,178.0,9.0,0.0,143.0,121.0,130.0,97.0,0.0
142.0,5.0,0.0,5.0,41.0,1.0,0.0,10.2,0.0,0.0,0.0,0.0,57.0,111.0,168.0,5.0,0.0,147.0,147.0,149.0,4.0,0.0
133.0,0.0,5.0,2.0,29.0,1.3,0.0,15.6,0.0,0.0,0.0,0.0,34.0,113.0,147.0,1.0,0.0,134.0,134.0,136.0,3.0,0.0
145.0,1.0,5.0,2.0,40.0,1.4,0.0,18.4,0.0,0.0,0.0,0.0,140.0,56.0,196.0,9.0,1.0,148.0,148.0,149.0,7.0,0.0
120.0,0.0,0.0,0.0,73.0,0.5,43.0,2.4,0.0,0.0,0.0,0.0,64.0,62.0,126.0,2.0,0.0,120.0,137.0,121.0,73.0,1.0
129.0,9.0,36.0,4.0,40.0,1.4,0.0,7.5,0.0,0.0,0.0,0.0,73.0,115.0,188.0,10.0,1.0,150.0,145.0,150.0,12.0,0.0
133.0,0.0,6.0,2.0,69.0,0.3,29.0,5.6,0.0,0.0,0.0,0.0,12.0,129.0,141.0,1.0,0.0,137.0,135.0,137.0,0.0,0.0
125.0,5.0,44.0,5.0,20.0,2.5,0.0,7.1,4.0,0.0,0.0,0.0,134.0,63.0,197.0,8.0,1.0,125.0,125.0,127.0,16.0,0.0
132.0,7.0,0.0,6.0,28.0,1.7,0.0,0.0,0.0,0.0,1.0,0.0,104.0,62.0,166.0,7.0,1.0,145.0,134.0,145.0,76.0,1.0
144.0,0.0,14.0,0.0,75.0,0.2,52.0,5.6,0.0,0.0,0.0,0.0,16.0,136.0,152.0,1.0,0.0,145.0,144.0,146.0,0.0,0.0
133.0,4.0,0.0,4.0,34.0,1.2,0.0,7.1,2.0,0.0,0.0,0.0,60.0,103.0,163.0,2.0,0.0,136.0,140.0,141.0,14.0,0.0
122.0,0.0,0.0,3.0,27.0,1.4,4.0,12.3,1.0,0.0,0.0,0.0,53.0,91.0,144.0,4.0,0.0,126.0,120.0,122.0,6.0,0.0
130.0,0.0,0.0,0.0,37.0,1.8,0.0,3.0,2.0,0.0,0.0,0.0,90.0,58.0,148.0,4.0,1.0,127.0,121.0,126.0,21.0,1.0
122.0,0.0,0.0,0.0,21.0,1.9,0.0,9.5,2.0,0.0,0.0,0.0,57.0,82.0,139.0,4.0,0.0,133.0,119.0,124.0,38.0,1.0
136.0,0.0,0.0,1.0,44.0,0.7,47.0,5.3,0.0,0.0,0.0,0.0,12.0,135.0,147.0,1.0,0.0,141.0,140.0,142.0,0.0,0.0
134.0,0.0,0.0,5.0,20.0,2.1,0.0,8.2,6.0,0.0,0.0,0.0,115.0,50.0,165.0,7.0,2.0,126.0,117.0,126.0,63.0,0.0
120.0,1.0,9.0,3.0,42.0,1.1,0.0,12.9,1.0,0.0,0.0,0.0,116.0,54.0,170.0,10.0,0.0,115.0,118.0,117.0,14.0,0.0
133.0,7.0,42.0,4.0,65.0,2.7,0.0,1.1,1.0,0.0,0.0,0.0,35.0,126.0,161.0,2.0,0.0,138.0,126.0,140.0,3.0,0.0
120.0,0.0,0.0,10.0,49.0,0.9,4.0,15.2,0.0,0.0,0.0,0.0,39.0,95.0,134.0,5.0,0.0,122.0,120.0,122.0,3.0,1.0
127.0,0.0,0.0,3.0,65.0,0.7,55.0,3.5,0.0,0.0,0.0,0.0,13.0,120.0,133.0,1.0,0.0,126.0,126.0,127.0,0.0,0.0
138.0,0.0,0.0,1.0,44.0,0.7,58.0,5.0,0.0,0.0,0.0,0.0,16.0,129.0,145.0,1.0,0.0,141.0,140.0,142.0,0.0,1.0
140.0,0.0,0.0,6.0,79.0,0.6,27.0,6.4,1.0,0.0,0.0,0.0,26.0,124.0,150.0,1.0,0.0,144.0,141.0,145.0,1.0,1.0
129.0,0.0,5.0,3.0,22.0,4.8,0.0,0.0,7.0,0.0,0.0,0.0,138.0,50.0,188.0,7.0,2.0,129.0,114.0,120.0,60.0,0.0
135.0,3.0,0.0,2.0,25.0,1.5,0.0,8.9,3.0,0.0,0.0,0.0,68.0,90.0,158.0,3.0,0.0,136.0,134.0,136.0,10.0,0.0
127.0,1.0,0.0,3.0,33.0,1.0,0.0,7.6,0.0,0.0,0.0,0.0,32.0,114.0,146.0,0.0,0.0,129.0,130.0,132.0,3.0,0.0
130.0,4.0,0.0,3.0,40.0,2.9,0.0,27.3,2.0,0.0,0.0,0.0,144.0,51.0,195.0,6.0,2.0,133.0,134.0,138.0,27.0,0.0
138.0,0.0,1.0,5.0,57.0,2.6,0.0,0.7,6.0,0.0,1.0,0.0,106.0,55.0,161.0,6.0,1.0,135.0,107.0,122.0,121.0,1.0
128.0,5.0,0.0,4.0,37.0,4.1,0.0,26.3,1.0,0.0,0.0,0.0,147.0,52.0,199.0,7.0,1.0,133.0,147.0,140.0,100.0,0.0
137.0,10.0,4.0,5.0,58.0,1.2,0.0,6.4,1.0,0.0,0.0,0.0,48.0,122.0,170.0,1.0,0.0,146.0,144.0,146.0,8.0,0.0
144.0,3.0,0.0,6.0,40.0,0.8,5.0,11.1,0.0,0.0,0.0,0.0,56.0,112.0,168.0,2.0,0.0,157.0,153.0,155.0,5.0,1.0
140.0,5.0,0.0,3.0,34.0,1.2,0.0,10.3,0.0,0.0,0.0,0.0,60.0,119.0,179.0,2.0,0.0,156.0,153.0,155.0,5.0,0.0
140.0,4.0,1.0,8.0,63.0,1.2,0.0,6.2,5.0,0.0,0.0,0.0,70.0,95.0,165.0,6.0,0.0,147.0,137.0,143.0,25.0,1.0
123.0,9.0,2.0,6.0,53.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,109.0,84.0,193.0,6.0,1.0,146.0,129.0,146.0,15.0,0.0
142.0,9.0,33.0,2.0,38.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,130.0,68.0,198.0,5.0,0.0,180.0,173.0,177.0,14.0,1.0
144.0,0.0,10.0,0.0,71.0,0.3,24.0,6.8,0.0,0.0,0.0,0.0,19.0,133.0,152.0,1.0,0.0,145.0,144.0,146.0,0.0,0.0
129.0,0.0,1.0,0.0,69.0,0.3,14.0,7.6,0.0,0.0,0.0,0.0,25.0,127.0,152.0,0.0,0.0,139.0,135.0,136.0,4.0,-1.0
122.0,3.0,0.0,0.0,20.0,2.1,0.0,9.8,0.0,0.0,0.0,0.0,55.0,101.0,156.0,4.0,1.0,127.0,126.0,127.0,7.0,0.0
